,Movie,Gaze Counts In RoI,Gaze Counts Out RoI,Gaze In out RoI Ratio,Gaze Re Entries To RoI Count,Gaze Re Entries To RoI Rate,Gaze Mean Pupil Change On Event,Fixations Counts In RoI,Fixations Counts Out RoI,Fixations In out RoI Ratio,Fixations Re Entries To RoI Count,Fixations Re Entries To RoI Rate,onset Fixations First In RoI,Duration Fixations First In RoI,onset Mean Fixations In RoI,onset Median Fixations In RoI,onset Std Fixations In RoI,onset Max Fixations In RoI,Duration Max Fixations In RoI,onset Min Fixations In RoI,Duration Min Fixations In RoI,onset Sem Fixations In RoI,onset AUC Fixations In RoI,Pupil radius Fixations First Diff,Pupil radius Fixations ReEntry Mean Diff,Fixations Mean Pupil Change On Event,Saccades Start Counts In RoI,Saccades Start Counts Out RoI,Saccades Start In out RoI Ratio,Saccades End Counts In RoI,Saccades End Counts Out RoI,Saccades End In out RoI Ratio,last onset Saccades End First In RoI,Duration Saccades End First In RoI,vis angle Saccades End First In RoI,peak velocity Saccades End First In RoI,onset Mean Saccades Start In RoI,onset Median Saccades Start In RoI,onset Std Saccades Start In RoI,onset Max Saccades Start In RoI,Duration Max Saccades Start In RoI,vis angle Max Saccades Start In RoI,peak velocity Max Saccades Start In RoI,onset Min Saccades Start In RoI,Duration Min Saccades Start In RoI,vis angle Min Saccades Start In RoI,peak velocity Min Saccades Start In RoI,onset Sem Saccades Start In RoI,onset AUC Saccades Start In RoI,last onset Mean Saccades End In RoI,last onset Median Saccades End In RoI,last onset Std Saccades End In RoI,last onset Max Saccades End In RoI,Duration Max Saccades End In RoI,vis angle Max Saccades End In RoI,peak velocity Max Saccades End In RoI,last onset Min Saccades End In RoI,Duration Min Saccades End In RoI,vis angle Min Saccades End In RoI,peak velocity Min Saccades End In RoI,last onset Sem Saccades End In RoI,last onset AUC Saccades End In RoI,Mean Gaze Distance,Median Gaze Distance,Std Gaze Distance,Max Gaze Distance,Min Gaze Distance,Sem Gaze Distance,AUC Gaze Distance,Mean Fixations Distance,Median Fixations Distance,Std Fixations Distance,Max Fixations Distance,Min Fixations Distance,Sem Fixations Distance,AUC Fixations Distance
0,0.01905934,0.0010324445,0.22604401,-0.00029682973,0.04039345,0.0,-0.2479232,0.0,-0.43776476,0.0,0.0,0.0,-0.0017187073,0.00089189236,0.0,0.0,0.0,0.0,-0.0031778612,0.0,-0.04372948,0.0,0.0,0.0,-0.14029963,0.024613222,0.0,-0.062883474,0.0,0.24939525,0.0312641,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,-0.08831254,0.0,0.113193154,0.0,0.0,0.0,0.014948872,0.0,0.0,0.0,0.048585802,0.0,0.0073251403,0.047517892,0.04913968,0.0,0.0,-0.016907236,0.06315326,0.0,0.0,0.8767882,-0.1378245,-0.036055323,0.087785445,-0.04157639,0.0,0.0,0.041870628,-0.0079861125,-0.034010053,0.014245751,0.18538128,-0.042075366,-0.16461958
1,-0.018380174,-0.000121111196,-0.044016667,-0.00029682973,0.0028599892,0.0,0.0045327367,0.0,-0.21317552,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,0.0029123803,0.0,0.047037005,0.0,0.0,0.0,0.01387326,0.0073743435,0.0,-0.10919123,0.0,-0.10308318,-0.0035398258,-0.002334176,0.0,0.0,0.0,0.0,0.0,-0.0033038221,0.0,0.0,0.0,-0.107431315,0.0,0.08302811,0.0,0.0,0.0,-0.036517225,0.0,0.0,0.0,-0.058008377,0.0,-0.007290867,-0.13840397,-0.0022395542,0.0,0.0,0.0019894398,0.003152188,0.0,0.0,-0.0844174,-0.0047277533,-0.022773841,0.09233423,-0.11578361,0.0,0.0,-0.026974343,0.0007569102,-0.040088415,-0.0022054964,-0.20706491,0.022415403,-0.20080134
2,0.022679491,-0.000121111196,-0.009468312,-0.00029682973,-0.0029196008,0.0,-0.006514198,0.0,-0.4505302,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,-0.0013412323,0.0,0.0,0.0,-0.0046189628,0.036358662,0.0,-0.10772074,0.0,-0.12777495,0.029302135,-0.002334176,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.0044667916,0.0,0.0053772917,0.0,0.0,0.0,-0.006904287,0.0,0.0,0.0,0.00210045,0.0,7.076611e-06,-0.0068769474,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,0.69699657,-0.16072753,0.04656259,-0.13927533,0.21945417,0.0,0.0,0.0010628148,-0.0068325563,0.025511567,0.002687024,-0.039454866,-0.03064029,-0.16461958
3,-0.006705048,0.0010324445,-0.0038901626,-0.00029682973,-0.0029196008,0.0,0.017900113,0.0,-0.46910205,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,-0.0013412323,0.0,0.0,0.0,-0.0048489384,0.036358662,0.0,-0.13071047,0.0,-0.033726756,0.024923481,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.0044667916,0.0,0.0053772917,0.0,0.0,0.0,0.00884211,0.0,0.0,0.0,0.0056154407,0.0,7.076611e-06,-0.009889538,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,-0.11734607,-0.0047277533,-0.019869829,0.083230205,-0.19595946,0.0,0.0,-0.0355057,-0.00039664548,-0.030414063,-0.005188085,0.034150735,-0.0011622543,-0.19974673
4,-0.0015250447,-0.000121111196,0.063707896,-0.00029682973,-0.0029196008,0.0,-0.02336432,0.0,0.24010852,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,-0.0013412323,0.0,0.0,0.0,-0.0046189628,-0.048025597,0.0,0.032385677,0.0,-0.007816231,0.001598443,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.0044667916,0.0,0.0053772917,0.0,0.0,0.0,0.00884211,0.0,0.0,0.0,0.0100003965,0.0,7.076611e-06,0.0009434889,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,0.14841092,0.0030790868,-0.019869829,-0.13877101,-0.25168326,0.0,0.0,0.035010293,-6.565361e-05,0.028763901,0.002687024,0.0019122586,0.037929345,0.006904291
5,0.0135903135,-0.000121111196,0.08783263,-0.00029682973,0.0028599892,0.0,-0.00034822756,0.0,0.42385188,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,0.0029123803,0.0,0.07830343,0.0,0.0,0.0,-0.0046189628,0.036358662,0.0,0.14446686,0.0,0.002418872,-0.04679878,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,-0.0029171384,0.0,0.0053772917,0.0,0.0,0.0,-0.006904287,0.0,0.0,0.0,0.0064854063,0.0,7.076611e-06,0.0059863357,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,-0.15533416,0.006664173,-0.019869829,-0.123187914,0.20955108,0.0,0.0,-0.03921816,0.13626118,-0.035615392,-0.005188085,-0.18720329,0.017957525,0.19785322
6,0.006529931,0.0010324445,-0.07091838,0.00022962772,0.04593139,0.0,0.004298375,0.0,0.028538268,0.0,0.0,0.0,1.1345372e-05,-0.0009783392,0.0,0.0,0.0,0.0,-0.0031778612,0.0,-0.041428253,0.0,0.0,0.0,-0.0004879979,-0.048025597,0.0,-0.07161764,0.0,0.18551722,0.0035604099,0.002859426,0.0,0.0,0.0,0.0,0.0,0.015880426,0.0,0.0,0.0,0.082708165,0.0,-0.09192793,0.0,0.0,0.0,0.00884211,0.0,0.0,0.0,-0.0062810704,0.0,0.0073251403,0.10175424,0.002211399,0.0,0.0,-0.00044241815,-0.0039789877,0.0,0.0,0.14485788,-0.0047277533,-0.019869829,0.08968554,-0.21377572,0.0,0.0,0.03218261,-0.00082925276,0.032708623,0.011263163,-0.23815344,-0.025012184,0.0075689503
7,0.02211491,-0.000121111196,0.024327809,-0.00029682973,0.0028599892,0.0,-0.01413359,0.0,-0.3996125,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,0.0013109555,0.0,0.0,0.0,-0.0052455193,0.036358662,0.0,-0.13071047,0.0,-0.10308318,0.056220017,-0.002334176,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,-0.06139225,0.0,0.08302811,0.0,0.0,0.0,0.00884211,0.0,0.0,0.0,0.0056154407,0.0,-0.007290867,-0.08504457,-0.0022395542,0.0,0.0,0.0019894398,0.003152188,0.0,0.0,-0.1407438,0.0030790868,-0.022773841,-0.14207183,-0.23386699,0.0,0.0,-0.035983473,0.0007569102,-0.027981997,-0.005188085,0.034150735,-0.028985457,-0.20080134
8,0.023785729,-0.000121111196,0.07439801,-0.00029682973,-0.0029196008,0.0,0.026564697,0.0,-0.3834512,0.0,0.0,0.0,-0.021323118,0.03405047,0.0,0.0,0.0,0.0,0.0029123803,0.0,0.071181364,0.0,0.0,0.0,0.36312062,0.036358662,0.0,-0.10919123,0.0,-0.10308318,-0.000352729,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.0033038221,0.0,0.0,0.0,-0.08051103,0.0,0.113193154,0.0,0.0,0.0,-0.066489294,0.0,0.0,0.0,-0.054493386,0.0,7.076611e-06,0.11644838,0.03301373,0.0,0.0,-0.00044241815,0.053274214,0.0,0.0,-0.10349133,0.20299566,-0.020337733,0.13322173,-0.24481244,0.0,0.0,0.0038752393,-6.565361e-05,-0.030778209,-0.003932483,-0.17884816,-0.029070025,-0.21798514
9,0.004665834,0.0010324445,-0.02889747,-0.00029682973,-0.0029196008,0.0,-0.0074667055,0.0,0.48780268,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,-0.0013412323,0.0,0.0,0.0,-0.0048489384,0.0073743435,0.0,0.12469809,0.0,0.002418872,-0.29346722,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,-0.0029171384,0.0,0.0053772917,0.0,0.0,0.0,0.0028812117,0.0,0.0,0.0,0.0064854063,0.0,7.076611e-06,-0.0020691021,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,0.17272417,-0.0018976228,0.04656259,0.031407762,0.010884927,0.0,0.0,0.065256104,-0.051675074,0.15425318,-0.035942554,0.2155082,-0.023721172,0.7860762
10,0.023157261,0.0010324445,-0.05457584,-0.00029682973,-0.0029196008,0.0,0.00070414296,0.0,-0.49571794,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,-0.0013412323,0.0,0.0,0.0,-0.005192685,0.036358662,0.0,-0.10772074,0.0,-0.05841853,0.030563453,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.0044667916,0.0,0.0053772917,0.0,0.0,0.0,0.0028812117,0.0,0.0,0.0,0.00210045,0.0,7.076611e-06,-0.009889538,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,0.67800605,-0.13384475,-0.019869829,0.0118304,-0.012854909,0.0,0.0,0.028890109,-0.0079861125,0.025297116,-0.058155533,-0.03745371,-0.024609724,-0.16461958
11,0.030169882,-0.000121111196,0.08565126,-0.00029682973,-0.0029196008,0.0,0.021133982,0.0,0.44179592,0.0,0.0,0.0,-0.015723769,-0.0009783392,0.0,0.0,0.0,0.0,-0.0031778612,0.0,-0.041428253,0.0,0.0,0.0,0.023033796,0.036358662,0.0,0.1342472,0.0,-0.11843787,-0.03332493,-0.002334176,0.0,0.0,0.0,0.0,0.0,-0.0033038221,0.0,0.0,0.0,-0.10732956,0.0,-0.07827268,0.0,0.0,0.0,0.014948872,0.0,0.0,0.0,-0.08536232,0.0,7.076611e-06,0.0009434889,3.317377e-05,0.0,0.0,-0.00044241815,-0.0039789877,0.0,0.0,-0.04135324,0.14265546,-0.019869829,0.12427935,-0.019359289,0.0,0.0,-0.14934833,0.0007569102,-0.0043114345,-0.0024135425,-0.23086149,0.028422948,0.19785322
12,0.032087196,0.0010324445,0.9526845,-0.00029682973,-0.0017909439,0.0,0.0075322436,0.0,-0.379195,0.0,0.0,0.0,-0.0017187073,-0.0009783392,0.0,0.0,0.0,0.0,-0.0031778612,0.0,0.07923604,0.0,0.0,0.0,-0.010051031,-0.048025597,0.0,-0.065243214,0.0,0.24939525,0.017499777,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.124951355,0.0,0.097843304,0.0,0.0,0.0,0.048227705,0.0,0.0,0.0,0.048585802,0.0,0.017716005,0.09383138,0.002211399,0.0,0.0,0.0019894398,0.003152188,0.0,0.0,0.90491384,-0.09928346,-0.029011928,0.113156445,0.20028733,0.0,0.0,0.030463638,-0.0079861125,-0.021078179,0.00848862,0.242226,-0.038464718,-0.16461958
13,0.13517424,-0.009966709,-1.672875,-0.00029682973,0.0028599892,0.0,-0.021410331,0.0,0.3061802,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,0.0029123803,0.0,0.041467626,0.0,0.0,0.0,0.010709542,-0.048025597,0.0,0.11939199,0.0,-0.16337979,-0.053899016,-0.020569209,0.0,0.0,0.0,0.0,0.0,-0.0033038221,0.0,0.0,0.0,-0.08051103,0.0,0.08302811,0.0,0.0,0.0,-0.02875423,0.0,0.0,0.0,-0.08536232,0.0,-0.017621953,-0.13840397,-0.0022395542,0.0,0.0,0.0019894398,0.003152188,0.0,0.0,-0.83420074,0.11675054,-0.033683054,-0.104154475,0.28056356,0.0,0.0,-0.5735147,-0.1698069,-0.036670234,-0.005188085,-0.31471837,0.018333748,0.15074264
14,-0.0065921554,0.0010324445,0.060764924,-0.00029682973,-0.0017909439,0.0,0.12412445,0.0,0.18404041,0.0,0.0,0.0,-0.05966761,-0.0009783392,0.0,0.0,0.0,0.0,-0.0031778612,0.0,0.052622724,0.0,0.0,0.0,0.03788155,-0.025734928,0.0,-0.098374285,0.0,0.14329565,-0.01505171,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.087952234,0.0,-0.11295171,0.0,0.0,0.0,-0.066489294,0.0,0.0,0.0,0.0056154407,0.0,7.076611e-06,-0.10359883,-0.0022395542,0.0,0.0,0.0019894398,0.003152188,0.0,0.0,0.13243662,-0.0047277533,-0.019869829,0.12986125,-0.29651865,0.0,0.0,0.00931436,-0.0012192093,0.043121055,0.008699283,-0.2138408,-0.023448579,0.030414313
15,0.05391573,-0.000121111196,-0.7055662,-0.00029682973,-0.0029196008,0.0,0.01314344,0.0,0.3759967,0.0,0.0,0.0,-0.037308972,0.00089189236,0.0,0.0,0.0,0.0,0.025193648,0.0,-0.060217924,0.0,0.0,0.0,0.043531597,0.0069981203,0.0,0.12961164,0.0,0.01675517,-0.035286896,0.025197813,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.076618165,0.0,-0.17161332,0.0,0.0,0.0,-0.013146281,0.0,0.0,0.0,0.0064854063,0.0,-0.010324009,0.22875552,3.317377e-05,0.0,0.0,-0.00044241815,-0.0039789877,0.0,0.0,-0.54943043,0.09472118,0.07639707,-0.3453783,0.16985057,0.0,0.0,-0.122463785,0.0013211265,0.08103002,0.048625164,0.08827169,-0.029196521,0.1427343
16,0.020625738,0.0010324445,-0.0052300715,-0.00029682973,-0.0029196008,0.0,0.024773795,0.0,-0.43898392,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,-0.020509757,0.0,-0.0013412323,0.0,0.0,0.0,-0.005192685,0.036358662,0.0,-0.13071047,0.0,-0.033726756,0.3668981,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.0044667916,0.0,-0.012072262,0.0,0.0,0.0,0.00884211,0.0,0.0,0.0,0.0056154407,0.0,7.076611e-06,-0.009889538,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,-0.09362199,-0.009704463,-0.022305937,0.23197155,-0.19595946,0.0,0.0,0.06618817,-0.0012192093,-0.047422644,-0.0586114,-0.052054957,0.020739999,-0.20906702
17,0.0135903135,0.0010324445,-0.006432149,-0.00029682973,-0.0029196008,0.0,-0.014039204,0.0,0.3220246,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,0.006713441,0.0,0.0,0.0,-0.0048489384,-0.048025597,0.0,0.14446686,0.0,0.002418872,-0.021459164,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,-0.0029171384,0.0,0.0053772917,0.0,0.0,0.0,0.0028812117,0.0,0.0,0.0,0.0064854063,0.0,7.076611e-06,-0.0020691021,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,0.13229501,0.0030790868,-0.019869829,-0.096165664,0.018494055,0.0,0.0,-0.026572553,-0.00039664548,0.02725804,-0.005188085,0.0044092243,0.03960017,0.1693845
18,-0.034216274,-0.000121111196,-0.050033823,-0.00029682973,0.0028599892,0.0,0.26637274,0.0,-0.041828666,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,0.0029123803,0.0,0.047037005,0.0,0.0,0.0,-0.0052455193,-0.025734928,0.0,0.0109547265,0.0,-0.18707018,-0.07642639,-0.020569209,0.0,0.0,0.0,0.0,0.0,-0.0033038221,0.0,0.0,0.0,-0.08831254,0.0,0.08302811,0.0,0.0,0.0,-0.066489294,0.0,0.0,0.0,-0.08184733,0.0,-0.007290867,-0.10258585,-0.0022395542,0.0,0.0,0.0019894398,0.003152188,0.0,0.0,-0.7722693,0.09472118,-0.033683054,-0.12207515,-0.30053627,0.0,0.0,-0.10346203,0.065086365,-0.018012235,-0.005188085,-0.2671674,0.022699976,0.1709637
19,-0.022541147,-0.000121111196,-0.028248047,-0.00029682973,0.0028599892,0.0,0.24346776,0.0,-0.36511496,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,-0.0013412323,0.0,0.0,0.0,-0.0046189628,-0.025734928,0.0,-0.13071047,0.0,-0.1480251,0.045665216,-0.020569209,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.0044667916,0.0,0.0053772917,0.0,0.0,0.0,0.0028812117,0.0,0.0,0.0,0.00210045,0.0,7.076611e-06,-0.01568195,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,-0.71734136,0.13696292,-0.036119163,-0.078618735,-0.113985315,0.0,0.0,-0.08756103,0.065086365,-0.026509067,-0.005188085,-0.27029544,-0.020704363,-0.017285828
20,-0.00039036572,-0.000121111196,0.07502255,-0.00029682973,0.028295275,0.0,-0.18559846,0.0,-0.40594095,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,-0.020509757,0.0,-0.0013412323,0.0,0.0,0.0,-0.0049627097,0.024613222,0.0,-0.13071047,0.0,-0.019390462,0.42245546,0.025197813,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.00087736617,0.0,-0.012072262,0.0,0.0,0.0,0.00884211,0.0,0.0,0.0,0.0056154407,0.0,7.076611e-06,0.0016369363,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,-0.61371005,0.16152164,-0.14131923,0.22436456,-0.25093812,0.0,0.0,-0.06211589,0.0013211265,-0.17494544,-0.014804408,-0.1768398,-0.018206224,-0.19104242
21,-0.0015250447,0.0010324445,-0.020967761,0.00022962772,0.11590164,0.0,-0.010743708,0.0,-0.27555245,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,-0.0013412323,0.0,0.0,0.0,-0.0048489384,-0.048025597,0.0,-0.04107943,0.0,-0.033726756,0.001598443,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.0044667916,0.0,0.0053772917,0.0,0.0,0.0,-0.006904287,0.0,0.0,0.0,0.0064854063,0.0,7.076611e-06,-0.0020691021,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,0.1182953,0.0030790868,-0.019869829,-0.122834116,0.22791184,0.0,0.0,0.034805525,-0.0012192093,-0.024743428,-0.00029556546,-0.02305106,-0.042645346,0.006904291
22,-0.006705048,0.0010324445,-0.06610978,-0.00029682973,-0.0017909439,0.0,0.19815339,0.0,0.48780268,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,0.0033118785,0.0,0.0,0.0,-0.0048489384,-0.025734928,0.0,0.14446686,0.0,0.002418872,-0.03402558,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.0044667916,0.0,0.0053772917,0.0,0.0,0.0,0.0028812117,0.0,0.0,0.0,0.0064854063,0.0,7.076611e-06,-0.010874106,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,0.11568125,-0.011431557,-0.019869829,0.004914747,0.0055913213,0.0,0.0,-0.050180472,-0.00039664548,0.04146983,0.008699283,0.0044092243,0.03377463,0.1693845
23,-0.0014121518,0.0010324445,-0.013383622,-0.00029682973,-0.008457543,0.0,-0.2103498,0.0,-0.46910205,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,-0.0013412323,0.0,0.0,0.0,-0.0048489384,0.011903888,0.0,-0.13071047,0.0,-0.033726756,0.024923481,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.0044667916,0.0,0.0053772917,0.0,0.0,0.0,0.00884211,0.0,0.0,0.0,0.0056154407,0.0,7.076611e-06,-0.0013756545,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,0.1257774,-0.0047277533,-0.022305937,0.058209635,-0.18466663,0.0,0.0,0.013681495,-0.0012192093,-0.028469585,0.002687024,-0.026956739,-0.041083694,-0.19609217
24,0.00060316053,0.0010324445,-0.0878885,-0.00029682973,-0.0017909439,0.0,0.010530294,0.0,0.015793465,0.0,0.0,0.0,-0.0017187073,0.00089189236,0.0,0.0,0.0,0.0,-0.0814621,0.0,0.0033118785,0.0,0.0,0.0,0.016075142,0.0073743435,0.0,-0.04107943,0.0,0.074757546,-0.0057607447,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,-0.077414885,0.0,0.12761481,0.0,0.0,0.0,-0.015268167,0.0,0.0,0.0,0.0064854063,0.0,-0.007290867,0.08878854,-0.0022395542,0.0,0.0,-0.00044241815,0.003152188,0.0,0.0,-0.43065876,0.006664173,0.07686497,-0.46310613,0.21276844,0.0,0.0,-0.06259627,-0.00039664548,0.02890626,0.009074862,-0.29655036,-0.030427298,0.019075762
25,-0.0026869718,0.0010324445,0.040511835,-0.00029682973,-0.0029196008,0.0,0.22867869,0.0,0.4643389,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,5.969376e-05,0.0,0.006713441,0.0,0.0,0.0,-0.0048489384,0.027759925,0.0,0.121696405,0.0,0.002418872,-0.44020128,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,-0.0029171384,0.0,0.0053772917,0.0,0.0,0.0,0.0028812117,0.0,0.0,0.0,0.0064854063,0.0,7.076611e-06,-0.010874106,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,-0.26437584,-0.0018976228,-0.019869829,0.03527403,-0.08929837,0.0,0.0,-0.16601643,-0.0012192093,0.019543108,-0.00029556546,0.13392584,0.0008635465,0.19256368
26,-0.026161298,-0.000121111196,-0.064613506,-0.00029682973,-0.0029196008,0.0,0.20813704,0.0,0.38150376,0.0,0.0,0.0,-0.0017187073,0.00089189236,0.0,0.0,0.0,0.0,0.0029123803,0.0,-0.04372948,0.0,0.0,0.0,-0.00013343862,-0.025734928,0.0,0.1342472,0.0,-0.16337979,-0.035286896,-0.020569209,0.0,0.0,0.0,0.0,0.0,-0.0033038221,0.0,0.0,0.0,-0.11967152,0.0,0.058882114,0.0,0.0,0.0,-0.02875423,0.0,0.0,0.0,-0.08536232,0.0,7.076611e-06,0.09180113,0.002211399,0.0,0.0,-0.00044241815,-0.0039789877,0.0,0.0,-0.6436063,0.13696292,0.07639707,-0.13710748,0.27318865,0.0,0.0,-0.09744376,0.0013211265,0.03375788,-0.0024135425,-0.2909842,-0.027163051,0.1698184
27,0.0135903135,-0.000121111196,0.07400113,-0.00029682973,-0.008457543,0.0,-0.22091247,0.0,-0.43255684,0.0,0.0,0.0,-0.017704561,0.00089189236,0.0,0.0,0.0,0.0,0.0029123803,0.0,0.07830343,0.0,0.0,0.0,0.04135337,0.024613222,0.0,-0.13071047,0.0,-0.033726756,0.084859505,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.0805683,0.0,-0.11643112,0.0,0.0,0.0,0.0028812117,0.0,0.0,0.0,0.00210045,0.0,7.076611e-06,0.04893463,0.002211399,0.0,0.0,-0.00044241815,-0.0039789877,0.0,0.0,-0.19237418,0.006664173,-0.022305937,-0.09039057,0.005194343,0.0,0.0,-0.06400165,0.00032430296,-0.045038242,-0.005188085,-0.09933834,0.024086226,-0.20036875
28,0.044830274,0.0010324445,-0.04382533,-0.00029682973,-0.0029196008,0.0,-0.004366209,0.0,-0.43898392,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,-0.020509757,0.0,-0.0013412323,0.0,0.0,0.0,-0.005192685,-0.048025597,0.0,-0.10772074,0.0,-0.05841853,0.22371751,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,0.0044667916,0.0,-0.012072262,0.0,0.0,0.0,0.00884211,0.0,0.0,0.0,0.0056154407,0.0,7.076611e-06,-0.009889538,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,0.67880905,-0.1378245,-0.12797391,0.18823509,-0.19614583,0.0,0.0,-0.011949408,-0.025756016,0.0068165828,-0.08651626,-0.27182117,0.004340684,-0.9367692
29,-0.018267283,-0.000121111196,0.031901985,-0.00029682973,0.0028599892,0.0,-0.016523298,0.0,-0.37312353,0.0,0.0,0.0,0.00026208488,0.00089189236,0.0,0.0,0.0,0.0,0.0029123803,0.0,0.07024875,0.0,0.0,0.0,-0.002624147,-0.048025597,0.0,-0.13071047,0.0,-0.033726756,0.084859505,0.002859426,0.0,0.0,0.0,0.0,0.0,-0.00040104007,0.0,0.0,0.0,-0.08831254,0.0,0.113193154,0.0,0.0,0.0,-0.006904287,0.0,0.0,0.0,0.00210045,0.0,7.076611e-06,0.0048046005,3.317377e-05,0.0,0.0,-0.00044241815,0.00068994623,0.0,0.0,-0.1187082,0.02172903,0.046094686,-0.106766246,0.22460069,0.0,0.0,-0.03872176,0.0007569102,-0.040711544,-0.005188085,-0.11587222,0.02085375,-0.025602613
